Table Name,State Code,District Code,Area Name,Division,Sub Division,NCO Name,Total/Rural/Urban,Industrial Category - Total - Persons,Industrial Category - Total - Males,Industrial Category - Total - Females,"Industrial Category - A (Excluding Cultivators, Agricultural Labourers) - Persons","Industrial Category - A (Excluding Cultivators, Agricultural Labourers) - Males","Industrial Category - A (Excluding Cultivators, Agricultural Labourers) - Females",Industrial Category - B - Persons,Industrial Category - B - Males,Industrial Category - B - Females,Industrial Category - C - HHI - Persons,Industrial Category - C - HHI - Males,Industrial Category - C - HHI - Females,Industrial Category - C - Non HHI - Persons,Industrial Category - C - Non HHI - Males,Industrial Category - C - Non HHI - Females,Industrial Category - D & E - Persons,Industrial Category - D & E - Males,Industrial Category - D & E - Females,Industrial Category - F - Persons,Industrial Category - F - Males,Industrial Category - F - Females,Industrial Category - G - HHI - Persons,Industrial Category - G - HHI - Males,Industrial Category - G - HHI - Females,Industrial Category - G - Non HHI - Persons,Industrial Category - G - Non HHI - Males,Industrial Category - G - Non HHI - Females,Industrial Category - H - Persons,Industrial Category - H - Males,Industrial Category - H - Females,Industrial Category - I - Persons,Industrial Category - I - Males,Industrial Category - I - Females,Industrial Category - J - HHI - Persons,Industrial Category - J - HHI - Males,Industrial Category - J - HHI - Females,Industrial Category - J - Non HHI - Persons,Industrial Category - J - Non HHI - Males,Industrial Category - J - Non HHI - Females,Industrial Category - K to M - Persons,Industrial Category - K to M - Males,Industrial Category - K to M - Females,Industrial Category - N to O - Persons,Industrial Category - N to O - Males,Industrial Category - N to O - Females,Industrial Category - P to Q - Persons,Industrial Category - P to Q - Males,Industrial Category - P to Q - Females,Industrial Category - R to U - HHI - Persons,Industrial Category - R to U - HHI - Males,Industrial Category - R to U - HHI - Females,Industrial Category - R to U - Non HHI - Persons,Industrial Category - R to U - Non HHI - Males,Industrial Category - R to U - Non HHI - Females
B0123A,29,000,State - Karnataka,7,71,Extraction and Building Trades Workers,Urban,503515,475703,27812,564,479,85,20482,15774,4708,0,0,0,101336,98233,3103,4470,4355,115,349214,330561,18653,0,0,0,10938,10679,259,1567,1503,64,401,387,14,0,0,0,1203,1138,65,1033,919,114,2934,2763,171,973,908,65,0,0,0,8400,8004,396
B0123A,29,000,State - Karnataka,7,72,"Metal, Machinery and Related Trades Workers",Total,465804,452060,13744,637,609,28,1497,1474,23,7324,6661,663,154747,149451,5296,24575,23558,1017,29944,29326,618,12,12,0,156592,153972,2620,27065,26104,961,217,191,26,5,3,2,18913,18065,848,698,622,76,5665,5318,347,1191,1027,164,171,134,37,36551,35533,1018
B0123A,29,000,State - Karnataka,7,72,"Metal, Machinery and Related Trades Workers",Rural,127116,123724,3392,350,334,16,604,602,2,6057,5498,559,40168,38954,1214,10889,10635,254,7159,7040,119,6,6,0,34945,34502,443,9152,8898,254,31,23,8,2,0,2,4447,4364,83,73,68,5,1875,1783,92,277,240,37,149,118,31,10932,10659,273
B0123A,29,000,State - Karnataka,7,72,"Metal, Machinery and Related Trades Workers",Urban,338688,328336,10352,287,275,12,893,872,21,1267,1163,104,114579,110497,4082,13686,12923,763,22785,22286,499,6,6,0,121647,119470,2177,17913,17206,707,186,168,18,3,3,0,14466,13701,765,625,554,71,3790,3535,255,914,787,127,22,16,6,25619,24874,745
B0123A,29,000,State - Karnataka,7,73,"Precision, Handicraft, Printing and Related Trades Workers",Total,87057,77134,9923,182,133,49,1866,1553,313,15721,12888,2833,53852,48384,5468,22,20,2,1132,989,143,18,18,0,5957,5527,430,150,146,4,47,45,2,9,6,3,302,258,44,582,529,53,586,513,73,549,479,70,865,735,130,5217,4911,306
B0123A,29,000,State - Karnataka,7,73,"Precision, Handicraft, Printing and Related Trades Workers",Rural,27885,23340,4545,136,103,33,1433,1203,230,8797,6889,1908,14372,12274,2098,2,0,2,535,456,79,12,12,0,789,710,79,72,72,0,21,21,0,6,6,0,45,45,0,121,98,23,121,110,11,142,116,26,217,204,13,1064,1021,43
B0123A,29,000,State - Karnataka,7,73,"Precision, Handicraft, Printing and Related Trades Workers",Urban,59172,53794,5378,46,30,16,433,350,83,6924,5999,925,39480,36110,3370,20,20,0,597,533,64,6,6,0,5168,4817,351,78,74,4,26,24,2,3,0,3,257,213,44,461,431,30,465,403,62,407,363,44,648,531,117,4153,3890,263
B0123A,29,000,State - Karnataka,7,74,Other Craft and Related Trades Workers,Total,1170069,507531,662538,4583,2182,2401,128,83,45,317678,80410,237268,802788,387853,414935,57,38,19,1299,1055,244,38,36,2,28613,24726,3887,1129,995,134,1953,1429,524,36,25,11,608,462,146,1221,1037,184,1379,1091,288,983,319,664,1262,783,479,6314,5007,1307
B0123A,29,000,State - Karnataka,7,74,Other Craft and Related Trades Workers,Rural,452980,157186,295794,2107,1193,914,82,44,38,176798,35340,141458,261868,111156,150712,24,11,13,411,365,46,3,3,0,7580,6241,1339,341,319,22,735,587,148,5,5,0,59,42,17,213,190,23,326,257,69,428,105,323,425,221,204,1575,1107,468
B0123A,29,000,State - Karnataka,7,74,Other Craft and Related Trades Workers,Urban,717089,350345,366744,2476,989,1487,46,39,7,140880,45070,95810,540920,276697,264223,33,27,6,888,690,198,35,33,2,21033,18485,2548,788,676,112,1218,842,376,31,20,11,549,420,129,1008,847,161,1053,834,219,555,214,341,837,562,275,4739,3900,839
B0123A,29,000,State - Karnataka,8,00,Plant and Machine Operators and Assemblers,Total,1193089,1101597,91492,6919,5829,1090,10151,9416,735,5579,3961,1618,344012,272197,71815,16969,16163,806,23176,21773,1403,0,0,0,20909,19312,1597,712885,703723,9162,1695,1472,223,3,0,3,4299,3975,324,1973,1816,157,22736,21942,794,11361,10279,1082,133,127,6,10289,9612,677
B0123A,29,000,State - Karnataka,8,00,Plant and Machine Operators and Assemblers,Rural,466749,434248,32501,4807,4225,582,5914,5352,562,3716,2583,1133,116761,92138,24623,9566,9163,403,13775,12940,835,0,0,0,5662,5234,428,290046,287022,3024,566,426,140,0,0,0,741,699,42,278,264,14,8319,8054,265,3109,2840,269,74,72,2,3415,3236,179
B0123A,29,000,State - Karnataka,8,00,Plant and Machine Operators and Assemblers,Urban,726340,667349,58991,2112,1604,508,4237,4064,173,1863,1378,485,227251,180059,47192,7403,7000,403,9401,8833,568,0,0,0,15247,14078,1169,422839,416701,6138,1129,1046,83,3,0,3,3558,3276,282,1695,1552,143,14417,13888,529,8252,7439,813,59,55,4,6874,6376,498
B0123A,29,000,State - Karnataka,8,81,Stationary Plant and Related Operators,Total,127516,107149,20367,586,486,100,5393,4746,647,1961,1371,590,84720,67916,16804,13590,12927,663,5883,4999,884,0,0,0,2594,2411,183,2796,2728,68,152,132,20,3,0,3,157,151,6,159,141,18,7787,7555,232,318,249,69,2,0,2,1415,1337,78
B0123A,29,000,State - Karnataka,8,81,Stationary Plant and Related Operators,Rural,65705,52965,12740,397,318,79,3015,2497,518,1410,941,469,41049,30627,10422,8296,7952,344,3153,2597,556,0,0,0,816,752,64,1555,1520,35,51,33,18,0,0,0,47,47,0,51,51,0,5256,5110,146,159,99,60,0,0,0,450,421,29
B0123A,29,000,State - Karnataka,8,81,Stationary Plant and Related Operators,Urban,61811,54184,7627,189,168,21,2378,2249,129,551,430,121,43671,37289,6382,5294,4975,319,2730,2402,328,0,0,0,1778,1659,119,1241,1208,33,101,99,2,3,0,3,110,104,6,108,90,18,2531,2445,86,159,150,9,2,0,2,965,916,49
B0123A,29,000,State - Karnataka,8,82,Machine Operators and Assemblers,Total,282804,222158,60646,3240,2288,952,596,552,44,3618,2590,1028,237958,183359,54599,1677,1577,100,3354,3051,303,0,0,0,13574,12344,1230,1915,1805,110,1059,869,190,0,0,0,2444,2168,276,755,628,127,2272,1925,347,3292,2462,830,131,127,4,6919,6413,506
B0123A,29,000,State - Karnataka,8,82,Machine Operators and Assemblers,Rural,85105,68758,16347,1737,1268,469,267,245,22,2306,1642,664,69863,55741,14122,841,794,47,974,838,136,0,0,0,3675,3342,333,877,855,22,419,301,118,0,0,0,472,430,42,101,87,14,486,414,72,671,513,158,74,72,2,2342,2216,126
B0123A,29,000,State - Karnataka,8,82,Machine Operators and Assemblers,Urban,197699,153400,44299,1503,1020,483,329,307,22,1312,948,364,168095,127618,40477,836,783,53,2380,2213,167,0,0,0,9899,9002,897,1038,950,88,640,568,72,0,0,0,1972,1738,234,654,541,113,1786,1511,275,2621,1949,672,57,55,2,4577,4197,380
B0123A,29,000,State - Karnataka,8,83,Drivers and Mobile-Plant Operators,Total,782769,772290,10479,3093,3055,38,4162,4118,44,0,0,0,21334,20922,412,1702,1659,43,13939,13723,216,0,0,0,4741,4557,184,708174,699190,8984,484,471,13,0,0,0,1698,1656,42,1059,1047,12,12677,12462,215,7751,7568,183,0,0,0,1955,1862,93
B0123A,29,000,State - Karnataka,8,83,Drivers and Mobile-Plant Operators,Rural,315939,312525,3414,2673,2639,34,2632,2610,22,0,0,0,5849,5770,79,429,417,12,9648,9505,143,0,0,0,1171,1140,31,287614,284647,2967,96,92,4,0,0,0,222,222,0,126,126,0,2577,2530,47,2279,2228,51,0,0,0,623,599,24
B0123A,29,000,State - Karnataka,8,83,Drivers and Mobile-Plant Operators,Urban,466830,459765,7065,420,416,4,1530,1508,22,0,0,0,15485,15152,333,1273,1242,31,4291,4218,73,0,0,0,3570,3417,153,420560,414543,6017,388,379,9,0,0,0,1476,1434,42,933,921,12,10100,9932,168,5472,5340,132,0,0,0,1332,1263,69
B0123A,29,000,State - Karnataka,9,00,Elementary Occupations,Total,2038176,1468687,569489,605324,374428,230896,11573,9176,2397,6383,4725,1658,297345,236755,60590,10211,9329,882,564132,465851,98281,58,55,3,132129,104149,27980,99566,93545,6021,31466,25839,5627,44,36,8,8586,7289,1297,6894,5889,1005,87138,69462,17676,18797,11400,7397,330,246,84,158200,50513,107687
B0123A,29,000,State - Karnataka,9,00,Elementary Occupations,Rural,980917,693190,287727,532975,327871,205104,8844,6819,2025,2606,2068,538,112801,92765,20036,4003,3779,224,184838,157575,27263,6,6,0,31338,24612,6726,33460,31350,2110,11087,9494,1593,4,2,2,1604,1373,231,1642,1417,225,15768,13314,2454,5575,3171,2404,152,119,33,34214,17455,16759
B0123A,29,000,State - Karnataka,9,00,Elementary Occupations,Urban,1057259,775497,281762,72349,46557,25792,2729,2357,372,3777,2657,1120,184544,143990,40554,6208,5550,658,379294,308276,71018,52,49,3,100791,79537,21254,66106,62195,3911,20379,16345,4034,40,34,6,6982,5916,1066,5252,4472,780,71370,56148,15222,13222,8229,4993,178,127,51,123986,33058,90928
B0123A,29,000,State - Karnataka,9,91,Sales and Services Elementary Occupations,Total,449307,278504,170803,4816,3402,1414,900,843,57,0,0,0,60561,48771,11790,8741,8031,710,8170,6247,1923,0,0,0,74122,53488,20634,12309,11017,1292,30363,25018,5345,0,0,0,5418,4782,636,5465,4729,736,78137,62137,16000,17281,10561,6720,0,0,0,143024,39478,103546
B0123A,29,000,State - Karnataka,9,91,Sales and Services Elementary Occupations,Rural,111767,79446,32321,3276,2406,870,449,407,42,0,0,0,21944,17655,4289,3294,3128,166,2406,1976,430,0,0,0,19631,14165,5466,2724,2524,200,10657,9169,1488,0,0,0,956,864,92,1150,1005,145,12501,10624,1877,4938,2876,2062,0,0,0,27841,12647,15194
B0123A,29,000,State - Karnataka,9,91,Sales and Services Elementary Occupations,Urban,337540,199058,138482,1540,996,544,451,436,15,0,0,0,38617,31116,7501,5447,4903,544,5764,4271,1493,0,0,0,54491,39323,15168,9585,8493,1092,19706,15849,3857,0,0,0,4462,3918,544,4315,3724,591,65636,51513,14123,12343,7685,4658,0,0,0,115183,26831,88352
B0123A,29,000,State - Karnataka,9,92,"Agricultural, Fishery and Related Labourers",Total,605266,373449,231817,580784,356761,224023,170,137,33,5,5,0,3382,2143,1239,46,28,18,13337,9588,3749,0,0,0,2237,1289,948,676,601,75,246,194,52,0,0,0,37,28,9,224,171,53,1163,869,294,523,249,274,0,0,0,2436,1386,1050
B0123A,29,000,State - Karnataka,9,92,"Agricultural, Fishery and Related Labourers",Rural,534891,328836,206055,519346,318228,201118,143,117,26,2,2,0,2242,1455,787,38,24,14,8372,5905,2467,0,0,0,1200,810,390,473,419,54,162,131,31,0,0,0,26,20,6,118,94,24,668,471,197,268,117,151,0,0,0,1833,1043,790
B0123A,29,000,State - Karnataka,9,92,"Agricultural, Fishery and Related Labourers",Urban,70375,44613,25762,61438,38533,22905,27,20,7,3,3,0,1140,688,452,8,4,4,4965,3683,1282,0,0,0,1037,479,558,203,182,21,84,63,21,0,0,0,11,8,3,106,77,29,495,398,97,255,132,123,0,0,0,603,343,260
B0123A,29,000,State - Karnataka,9,93,"Labourers in Mining, Construction, Manufacturing and Transport",Total,983603,816734,166869,19724,14265,5459,10503,8196,2307,6378,4720,1658,233402,185841,47561,1424,1270,154,542625,450016,92609,58,55,3,55770,49372,6398,86581,81927,4654,857,627,230,44,36,8,3131,2479,652,1205,989,216,7838,6456,1382,993,590,403,330,246,84,12740,9649,3091
B0123A,29,000,State - Karnataka,9,93,"Labourers in Mining, Construction, Manufacturing and Transport",Rural,334259,284908,49351,10353,7237,3116,8252,6295,1957,2604,2066,538,88615,73655,14960,671,627,44,174060,149694,24366,6,6,0,10507,9637,870,30263,28407,1856,268,194,74,4,2,2,622,489,133,374,318,56,2599,2219,380,369,178,191,152,119,33,4540,3765,775
B0123A,29,000,State - Karnataka,9,93,"Labourers in Mining, Construction, Manufacturing and Transport",Urban,649344,531826,117518,9371,7028,2343,2251,1901,350,3774,2654,1120,144787,112186,32601,753,643,110,368565,300322,68243,52,49,3,45263,39735,5528,56318,53520,2798,589,433,156,40,34,6,2509,1990,519,831,671,160,5239,4237,1002,624,412,212,178,127,51,8200,5884,2316
B0123A,29,000,State - Karnataka,X,00,Workers not Classified by Occupations,Total,1210883,737738,473145,4732,2720,2012,771,631,140,218142,172576,45566,65408,51421,13987,4105,3326,779,8984,7280,1704,9874,9607,267,13440,11303,2137,40809,38880,1929,10741,5888,4853,4606,3712,894,29837,22131,7706,20234,15938,4296,91939,81496,10443,33293,18044,15249,107923,56428,51495,546045,236357,309688
B0123A,29,000,State - Karnataka,X,00,Workers not Classified by Occupations,Rural,454023,266455,187568,3477,1874,1603,387,299,88,117911,91354,26557,12372,9871,2501,1190,998,192,2577,1956,621,3242,3159,83,3138,2772,366,8823,8557,266,2891,1626,1265,625,598,27,1879,1481,398,3189,2711,478,17780,16058,1722,11413,6848,4565,59327,30797,28530,203802,85496,118306
B0123A,29,000,State - Karnataka,X,00,Workers not Classified by Occupations,Urban,756860,471283,285577,1255,846,409,384,332,52,100231,81222,19009,53036,41550,11486,2915,2328,587,6407,5324,1083,6632,6448,184,10302,8531,1771,31986,30323,1663,7850,4262,3588,3981,3114,867,27958,20650,7308,17045,13227,3818,74159,65438,8721,21880,11196,10684,48596,25631,22965,342243,150861,191382
B0123A,29,000,State - Karnataka,X,X9,Workers not Classified by Occupations,Total,1210883,737738,473145,4732,2720,2012,771,631,140,218142,172576,45566,65408,51421,13987,4105,3326,779,8984,7280,1704,9874,9607,267,13440,11303,2137,40809,38880,1929,10741,5888,4853,4606,3712,894,29837,22131,7706,20234,15938,4296,91939,81496,10443,33293,18044,15249,107923,56428,51495,546045,236357,309688
B0123A,29,000,State - Karnataka,X,X9,Workers not Classified by Occupations,Rural,454023,266455,187568,3477,1874,1603,387,299,88,117911,91354,26557,12372,9871,2501,1190,998,192,2577,1956,621,3242,3159,83,3138,2772,366,8823,8557,266,2891,1626,1265,625,598,27,1879,1481,398,3189,2711,478,17780,16058,1722,11413,6848,4565,59327,30797,28530,203802,85496,118306
B0123A,29,000,State - Karnataka,X,X9,Workers not Classified by Occupations,Urban,756860,471283,285577,1255,846,409,384,332,52,100231,81222,19009,53036,41550,11486,2915,2328,587,6407,5324,1083,6632,6448,184,10302,8531,1771,31986,30323,1663,7850,4262,3588,3981,3114,867,27958,20650,7308,17045,13227,3818,74159,65438,8721,21880,11196,10684,48596,25631,22965,342243,150861,191382
B0123A,29,555,District - Belgaum,0,00,Total,Total,632267,512449,119818,35743,23807,11936,2718,2226,492,37999,27825,10174,116916,101972,14944,5475,5143,332,72684,68450,4234,514,507,7,101162,89815,11347,51665,50435,1230,14506,12125,2381,79,58,21,5722,4816,906,23489,20871,2618,40005,35256,4749,65749,32988,32761,7796,4551,3245,50045,31604,18441
B0123A,29,555,District - Belgaum,0,00,Total,Rural,301101,240770,60331,26280,16561,9719,2176,1752,424,24146,17162,6984,51738,45392,6346,2582,2484,98,40504,38947,1557,221,216,5,34555,29634,4921,27139,26623,516,5618,4797,821,46,39,7,1360,1239,121,8232,7658,574,14196,12817,1379,33865,17119,16746,5259,3005,2254,23184,15325,7859
B0123A,29,555,District - Belgaum,0,00,Total,Urban,331166,271679,59487,9463,7246,2217,542,474,68,13853,10663,3190,65178,56580,8598,2893,2659,234,32180,29503,2677,293,291,2,66607,60181,6426,24526,23812,714,8888,7328,1560,33,19,14,4362,3577,785,15257,13213,2044,25809,22439,3370,31884,15869,16015,2537,1546,991,26861,16279,10582
B0123A,29,555,District - Belgaum,1,00,"Legislators, Senior Officials and Managers",Total,25839,23927,1912,118,108,10,78,78,0,8,8,0,3995,3810,185,244,236,8,2674,2646,28,0,0,0,7826,7232,594,1460,1417,43,2027,1921,106,0,0,0,311,273,38,2546,2386,160,2976,2506,470,964,759,205,6,6,0,606,541,65
B0123A,29,555,District - Belgaum,1,00,"Legislators, Senior Officials and Managers",Rural,8564,7852,712,49,49,0,21,21,0,5,5,0,913,883,30,87,84,3,910,901,9,0,0,0,2897,2624,273,663,648,15,774,725,49,0,0,0,47,44,3,631,601,30,1006,788,218,266,230,36,6,6,0,289,243,46
B0123A,29,555,District - Belgaum,1,00,"Legislators, Senior Officials and Managers",Urban,17275,16075,1200,69,59,10,57,57,0,3,3,0,3082,2927,155,157,152,5,1764,1745,19,0,0,0,4929,4608,321,797,769,28,1253,1196,57,0,0,0,264,229,35,1915,1785,130,1970,1718,252,698,529,169,0,0,0,317,298,19
B0123A,29,555,District - Belgaum,1,11,Legislators and Senior Officials,Total,2428,1941,487,14,12,2,0,0,0,3,3,0,43,41,2,38,35,3,9,9,0,0,0,0,21,21,0,40,38,2,2,2,0,0,0,0,33,27,6,27,24,3,1787,1408,379,159,115,44,6,6,0,246,200,46
B0123A,29,555,District - Belgaum,1,11,Legislators and Senior Officials,Rural,1086,813,273,9,9,0,0,0,0,3,3,0,7,5,2,18,15,3,3,3,0,0,0,0,9,9,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,745,540,205,66,49,17,6,6,0,206,160,46
B0123A,29,555,District - Belgaum,1,11,Legislators and Senior Officials,Urban,1342,1128,214,5,3,2,0,0,0,0,0,0,36,36,0,20,20,0,6,6,0,0,0,0,12,12,0,26,24,2,2,2,0,0,0,0,33,27,6,27,24,3,1042,868,174,93,66,27,0,0,0,40,40,0
B0123A,29,555,District - Belgaum,1,12,Corporate Managers,Total,23349,21929,1420,101,93,8,75,75,0,5,5,0,3937,3754,183,206,201,5,2665,2637,28,0,0,0,7802,7208,594,1417,1376,41,2022,1916,106,0,0,0,272,240,32,2501,2347,154,1181,1092,89,805,644,161,0,0,0,360,341,19
B0123A,29,555,District - Belgaum,1,12,Corporate Managers,Rural,7455,7018,437,40,40,0,21,21,0,2,2,0,897,869,28,69,69,0,907,898,9,0,0,0,2885,2612,273,649,634,15,771,722,49,0,0,0,47,44,3,625,595,30,259,248,11,200,181,19,0,0,0,83,83,0
B0123A,29,555,District - Belgaum,1,12,Corporate Managers,Urban,15894,14911,983,61,53,8,54,54,0,3,3,0,3040,2885,155,137,132,5,1758,1739,19,0,0,0,4917,4596,321,768,742,26,1251,1194,57,0,0,0,225,196,29,1876,1752,124,922,844,78,605,463,142,0,0,0,277,258,19
B0123A,29,555,District - Belgaum,1,13,General Managers,Total,62,57,5,3,3,0,3,3,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,6,6,0,18,15,3,8,6,2,0,0,0,0,0,0,0,0,0
B0123A,29,555,District - Belgaum,1,13,General Managers,Rural,23,21,2,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,6,6,0,2,0,2,0,0,0,0,0,0,0,0,0
B0123A,29,555,District - Belgaum,1,13,General Managers,Urban,39,36,3,3,3,0,3,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,6,0,12,9,3,6,6,0,0,0,0,0,0,0,0,0,0
B0123A,29,555,District - Belgaum,2,00,Professionals,Total,34969,27820,7149,88,73,15,6,6,0,0,0,0,3848,3517,331,396,368,28,939,884,55,0,0,0,782,691,91,190,169,21,66,57,9,0,0,0,1882,1512,370,5369,4717,652,2216,1874,342,15983,11078,4905,9,6,3,3195,2868,327
B0123A,29,555,District - Belgaum,2,00,Professionals,Rural,12516,10343,2173,40,35,5,0,0,0,0,0,0,1233,1184,49,85,82,3,216,207,9,0,0,0,179,161,18,51,46,5,15,12,3,0,0,0,350,294,56,1571,1456,115,626,498,128,6569,4957,1612,6,3,3,1575,1408,167
B0123A,29,555,District - Belgaum,2,00,Professionals,Urban,22453,17477,4976,48,38,10,6,6,0,0,0,0,2615,2333,282,311,286,25,723,677,46,0,0,0,603,530,73,139,123,16,51,45,6,0,0,0,1532,1218,314,3798,3261,537,1590,1376,214,9414,6121,3293,3,3,0,1620,1460,160
B0123A,29,555,District - Belgaum,2,21,"Physical, Mathematical and Engineering Science Professionals",Total,8657,7707,950,18,15,3,0,0,0,0,0,0,2688,2514,174,335,311,24,866,822,44,0,0,0,267,256,11,65,62,3,9,9,0,0,0,0,1661,1329,332,1128,1000,128,898,811,87,384,259,125,0,0,0,338,319,19
B0123A,29,555,District - Belgaum,2,21,"Physical, Mathematical and Engineering Science Professionals",Rural,2100,1961,139,0,0,0,0,0,0,0,0,0,850,829,21,76,73,3,195,189,6,0,0,0,81,78,3,9,6,3,0,0,0,0,0,0,305,254,51,188,182,6,182,168,14,123,94,29,0,0,0,91,88,3
B0123A,29,555,District - Belgaum,2,21,"Physical, Mathematical and Engineering Science Professionals",Urban,6557,5746,811,18,15,3,0,0,0,0,0,0,1838,1685,153,259,238,21,671,633,38,0,0,0,186,178,8,56,56,0,9,9,0,0,0,0,1356,1075,281,940,818,122,716,643,73,261,165,96,0,0,0,247,231,16
B0123A,29,555,District - Belgaum,2,22,Life Science and Health Professionals,Total,6357,4758,1599,15,15,0,0,0,0,0,0,0,76,70,6,0,0,0,17,14,3,0,0,0,53,45,8,39,30,9,6,6,0,0,0,0,0,0,0,404,389,15,180,148,32,5525,4008,1517,9,6,3,33,27,6
B0123A,29,555,District - Belgaum,2,22,Life Science and Health Professionals,Rural,2666,2221,445,12,12,0,0,0,0,0,0,0,39,39,0,0,0,0,6,6,0,0,0,0,17,15,2,18,18,0,3,3,0,0,0,0,0,0,0,265,262,3,66,47,19,2222,1810,412,6,3,3,12,6,6
B0123A,29,555,District - Belgaum,2,22,Life Science and Health Professionals,Urban,3691,2537,1154,3,3,0,0,0,0,0,0,0,37,31,6,0,0,0,11,8,3,0,0,0,36,30,6,21,12,9,3,3,0,0,0,0,0,0,0,139,127,12,114,101,13,3303,2198,1105,3,3,0,21,21,0
B0123A,29,555,District - Belgaum,2,23,Teaching Professionals,Total,9130,6433,2697,0,0,0,0,0,0,0,0,0,30,21,9,5,3,2,0,0,0,0,0,0,6,6,0,6,6,0,6,6,0,0,0,0,18,12,6,16,11,5,64,54,10,8947,6290,2657,0,0,0,32,24,8
B0123A,29,555,District - Belgaum,2,23,Teaching Professionals,Rural,3594,2873,721,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,6,6,0,0,0,0,3,3,0,6,3,3,22,22,0,3536,2821,715,0,0,0,6,6,0
