Table Name,State Code,District Code,State/District,Division,Sub-Division,Group,Family,NCO Name,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
B0825STA,29,557,Bijapur,5,52,522,5220,Shop Salespersons and Demonstrators,314,284,30,100,82,18,214,202,12
B0825STA,29,557,Bijapur,5,52,523,0000,Stall and Market Salespersons,52,38,14,20,14,6,32,24,8
B0825STA,29,557,Bijapur,5,52,523,5230,Stall and Market Salespersons,52,38,14,20,14,6,32,24,8
B0825STA,29,557,Bijapur,6,00,000,0000,Skilled Agricultural and Fishery Workers,256,212,44,186,154,32,70,58,12
B0825STA,29,557,Bijapur,6,61,000,0000,Market Oriented Skilled Agricultural and Fishery Workers,256,212,44,186,154,32,70,58,12
B0825STA,29,557,Bijapur,6,61,611,0000,Market Gardners & Crop Growers,86,74,12,36,30,6,50,44,6
B0825STA,29,557,Bijapur,6,61,611,6111,Field Crop and Vegetable Growers,76,68,8,34,30,4,42,38,4
B0825STA,29,557,Bijapur,6,61,611,6113,"Gardeners, Horticultural and Nursery Growers",10,6,4,2,0,2,8,6,2
B0825STA,29,557,Bijapur,6,61,612,0000,Market –oriented Animal Producers and Related Workers,82,60,22,70,54,16,12,6,6
B0825STA,29,557,Bijapur,6,61,612,6121,Dairy and Livestock Producers,80,58,22,68,52,16,12,6,6
B0825STA,29,557,Bijapur,6,61,612,6122,Poultry Producers,2,2,0,2,2,0,0,0,0
B0825STA,29,557,Bijapur,6,61,614,0000,Forestry and Related Workers,42,32,10,38,28,10,4,4,0
B0825STA,29,557,Bijapur,6,61,614,6141,Forestry Workers and Loggers,22,22,0,18,18,0,4,4,0
B0825STA,29,557,Bijapur,6,61,614,6142,Charcoal Burners and Related Workers,20,10,10,20,10,10,0,0,0
B0825STA,29,557,Bijapur,6,61,615,0000,"Fishery Workers, Hunters and Trappers",46,46,0,42,42,0,4,4,0
B0825STA,29,557,Bijapur,6,61,615,6152,Inland and Coastal Water Fishery Workers,42,42,0,38,38,0,4,4,0
B0825STA,29,557,Bijapur,6,61,615,6153,Deep Sea Fishery Workers,2,2,0,2,2,0,0,0,0
B0825STA,29,557,Bijapur,6,61,615,6159,"Fishermen, Hunters, Trappers and Related Workers, N.E.C.",2,2,0,2,2,0,0,0,0
B0825STA,29,557,Bijapur,7,00,000,0000,Craft and Related Trades Workers,648,544,104,360,292,68,288,252,36
B0825STA,29,557,Bijapur,7,71,000,0000,Extraction and Building Trades Workers,388,352,36,224,196,28,164,156,8
B0825STA,29,557,Bijapur,7,71,711,0000,"Miners, Shotfirers, Stone Cutters and Carvers",74,48,26,70,44,26,4,4,0
B0825STA,29,557,Bijapur,7,71,711,7111,Mines and Quarry Workers,68,42,26,66,40,26,2,2,0
B0825STA,29,557,Bijapur,7,71,711,7113,"Stone Splitters, Cutters and Carvers",6,6,0,4,4,0,2,2,0
B0825STA,29,557,Bijapur,7,71,712,0000,Building Frame and Related Trades Workers,282,272,10,152,150,2,130,122,8
B0825STA,29,557,Bijapur,7,71,712,7122,Bricklayer and Stone Masons,162,156,6,108,108,0,54,48,6
B0825STA,29,557,Bijapur,7,71,712,7123,"Concrete Placers, Concrete Finishers and Related Workers",76,72,4,22,20,2,54,52,2
B0825STA,29,557,Bijapur,7,71,712,7124,Carpenters and Joiners,44,44,0,22,22,0,22,22,0
B0825STA,29,557,Bijapur,7,71,713,0000,Building Finishers and Related Trades Workers,14,14,0,2,2,0,12,12,0
B0825STA,29,557,Bijapur,7,71,713,7132,Floor Layers and Tile Setters,2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,7,71,713,7133,Plasterers,4,4,0,2,2,0,2,2,0
B0825STA,29,557,Bijapur,7,71,713,7136,Plumbers and Pipe Fitters,2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,7,71,713,7137,Building and Related Electricians,6,6,0,0,0,0,6,6,0
B0825STA,29,557,Bijapur,7,71,714,0000,"Painters, Building Structure Cleaners and Related Trades Workers",18,18,0,0,0,0,18,18,0
B0825STA,29,557,Bijapur,7,71,714,7141,Painters and Related Workers,18,18,0,0,0,0,18,18,0
B0825STA,29,557,Bijapur,7,72,000,0000,"Metal, Machinery and Related Trades Workers",74,70,4,40,40,0,34,30,4
B0825STA,29,557,Bijapur,7,72,721,0000,"Metal Moulders, Welders, Sheet Metal Workers, Structural Metal Preparers and Related Trades Workers",10,10,0,6,6,0,4,4,0
B0825STA,29,557,Bijapur,7,72,721,7212,Welders and Flame Cutters,2,2,0,2,2,0,0,0,0
B0825STA,29,557,Bijapur,7,72,721,7214,Structural Metal Preparers and Erectors,8,8,0,4,4,0,4,4,0
B0825STA,29,557,Bijapur,7,72,723,0000,Machinery Mechanics and Fitters,46,44,2,24,24,0,22,20,2
B0825STA,29,557,Bijapur,7,72,723,7231,Motor Vehicle Mechanics and Fitters,28,26,2,12,12,0,16,14,2
B0825STA,29,557,Bijapur,7,72,723,7233,Agricultural or Industrial Machinery Mechanics and Fitters,18,18,0,12,12,0,6,6,0
B0825STA,29,557,Bijapur,7,72,724,0000,Electrical and Electronic Equipment Mechanics and Fitters,18,16,2,10,10,0,8,6,2
B0825STA,29,557,Bijapur,7,72,724,7241,Electrical Mechanics and Fitters,4,4,0,2,2,0,2,2,0
B0825STA,29,557,Bijapur,7,72,724,7243,Electronic Mechanics and Servicers,4,4,0,0,0,0,4,4,0
B0825STA,29,557,Bijapur,7,72,724,7245,"Electrical Line Installers, Repairers and Cable Jointers",10,8,2,8,8,0,2,0,2
B0825STA,29,557,Bijapur,7,73,000,0000,"Precision, Handicraft, Printing and Related Trades Workers",10,10,0,0,0,0,10,10,0
B0825STA,29,557,Bijapur,7,73,731,0000,Precision Workers in Metal and Related Materials,8,8,0,0,0,0,8,8,0
B0825STA,29,557,Bijapur,7,73,731,7313,Jewellery and Precision Metal Workers,8,8,0,0,0,0,8,8,0
B0825STA,29,557,Bijapur,7,73,732,0000,"Potters, Glass Makers and Related Trades Workers",2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,7,73,732,7321,"Abrasive Wheel Formers, Potters and Related Workers",2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,7,74,000,0000,Other Craft and Related Trades Workers,176,112,64,96,56,40,80,56,24
B0825STA,29,557,Bijapur,7,74,741,0000,Food Processing and Related Trades Workers,18,10,8,0,0,0,18,10,8
B0825STA,29,557,Bijapur,7,74,741,7412,"Bakers, Pastry-cooks and Confectionery Makers",2,0,2,0,0,0,2,0,2
B0825STA,29,557,Bijapur,7,74,741,7414,"Fruits, Vegetables and Related Preservers",16,10,6,0,0,0,16,10,6
B0825STA,29,557,Bijapur,7,74,742,0000,"Wood Treaters, Cabinet Makers and Related Trades Workers",76,44,32,42,22,20,34,22,12
B0825STA,29,557,Bijapur,7,74,742,7422,Cabinet Makers and Related Workers,6,6,0,2,2,0,4,4,0
B0825STA,29,557,Bijapur,7,74,742,7424,"Basketry Weavers, Brush Makers and Related Workers",70,38,32,40,20,20,30,18,12
B0825STA,29,557,Bijapur,7,74,743,0000,"Textile, Garment and Related Trades Workers",82,58,24,54,34,20,28,24,4
B0825STA,29,557,Bijapur,7,74,743,7432,"Weavers, Knitters and Related Workers",8,6,2,6,4,2,2,2,0
B0825STA,29,557,Bijapur,7,74,743,7433,"Tailors, Dress Makers and Hatters",72,50,22,48,30,18,24,20,4
B0825STA,29,557,Bijapur,7,74,743,7434,Furriers and Related Workers,2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,8,00,000,0000,Plant and Machine Operators and Assemblers,624,570,54,412,400,12,212,170,42
B0825STA,29,557,Bijapur,8,81,000,0000,Stationary Plant and Related Operators,86,52,34,34,30,4,52,22,30
B0825STA,29,557,Bijapur,8,81,811,0000,Mining and Mineral Processing Plant Operators,4,4,0,4,4,0,0,0,0
B0825STA,29,557,Bijapur,8,81,811,8112,Mineral Ore and Stone Processing Plant Operators,4,4,0,4,4,0,0,0,0
B0825STA,29,557,Bijapur,8,81,812,0000,Metal Processing Plant Operators,2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,8,81,812,8124,Metal Drawers and Extruders,2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,8,81,813,0000,"Glass, Ceramics and Related Plant Operators",58,26,32,12,8,4,46,18,28
B0825STA,29,557,Bijapur,8,81,813,8131,Glass and Ceramics Kiln and Related Machine Operators,58,26,32,12,8,4,46,18,28
B0825STA,29,557,Bijapur,8,81,815,0000,Chemical- Processing- Plant Operators,4,4,0,4,4,0,0,0,0
B0825STA,29,557,Bijapur,8,81,815,8155,Petroleum and Natural Gas Refining Plant Operators,4,4,0,4,4,0,0,0,0
B0825STA,29,557,Bijapur,8,81,816,0000,Power Production and Related Plant Operators,18,16,2,14,14,0,4,2,2
B0825STA,29,557,Bijapur,8,81,816,8163,"Incinerator, Water- Treatment and Related Plant Operators",18,16,2,14,14,0,4,2,2
B0825STA,29,557,Bijapur,8,82,000,0000,Machine Operators and Assemblers,54,38,16,30,22,8,24,16,8
B0825STA,29,557,Bijapur,8,82,821,0000,Metal and Mineral Products Machine Operators,4,4,0,2,2,0,2,2,0
B0825STA,29,557,Bijapur,8,82,821,8211,Machine Tool Operators,2,2,0,2,2,0,0,0,0
B0825STA,29,557,Bijapur,8,82,821,8212,Cement and Other Mineral Products Machine Operators,2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,8,82,822,0000,Chemical Products Machine Operators,2,0,2,0,0,0,2,0,2
B0825STA,29,557,Bijapur,8,82,822,8229,"Chemical- Products Machine Operators, N.E.C.",2,0,2,0,0,0,2,0,2
B0825STA,29,557,Bijapur,8,82,823,0000,Rubber and Plastic Products Machine Operators,12,10,2,6,6,0,6,4,2
B0825STA,29,557,Bijapur,8,82,823,8231,Rubber Products Machine Operators,8,8,0,6,6,0,2,2,0
B0825STA,29,557,Bijapur,8,82,823,8232,Plastic Products Machine Operators,4,2,2,0,0,0,4,2,2
B0825STA,29,557,Bijapur,8,82,825,0000,"Printing, Binding and Paper Products Machine Operators",4,4,0,2,2,0,2,2,0
B0825STA,29,557,Bijapur,8,82,825,8251,Printing Machine Operators,4,4,0,2,2,0,2,2,0
B0825STA,29,557,Bijapur,8,82,827,0000,Food and Related Products Machine Operators,32,20,12,20,12,8,12,8,4
B0825STA,29,557,Bijapur,8,82,827,8273,Grain and Spice Milling Machine Operators,26,16,10,14,8,6,12,8,4
B0825STA,29,557,Bijapur,8,82,827,8276,Sugar Production Machine Operators,6,4,2,6,4,2,0,0,0
B0825STA,29,557,Bijapur,8,83,000,0000,Drivers and Mobile-plant Operators,484,480,4,348,348,0,136,132,4
B0825STA,29,557,Bijapur,8,83,832,0000,Motor Vehicle Drivers,408,404,4,276,276,0,132,128,4
B0825STA,29,557,Bijapur,8,83,832,8321,Motor Cycle Drivers,88,86,2,44,44,0,44,42,2
B0825STA,29,557,Bijapur,8,83,832,8322,"Car, Taxi and Van Drivers",176,174,2,128,128,0,48,46,2
B0825STA,29,557,Bijapur,8,83,832,8323,Bus and Tram Drivers,64,64,0,46,46,0,18,18,0
B0825STA,29,557,Bijapur,8,83,832,8324,Heavy Truck and Lorry Drivers,80,80,0,58,58,0,22,22,0
B0825STA,29,557,Bijapur,8,83,833,0000,Agricultural and Other Mobile Plant Operators,74,74,0,70,70,0,4,4,0
B0825STA,29,557,Bijapur,8,83,833,8331,Motorised Farm and Forestry Plant Operators,62,62,0,60,60,0,2,2,0
B0825STA,29,557,Bijapur,8,83,833,8332,Earth Moving and Related Plant Operators,12,12,0,10,10,0,2,2,0
B0825STA,29,557,Bijapur,8,83,834,0000,Ships’ Deck Crews and Related Workers,2,2,0,2,2,0,0,0,0
B0825STA,29,557,Bijapur,8,83,834,8340,Ships’ Deck Crews and Related Workers,2,2,0,2,2,0,0,0,0
B0825STA,29,557,Bijapur,9,00,000,0000,Elementary Occupations,940,650,290,514,318,196,426,332,94
B0825STA,29,557,Bijapur,9,91,000,0000,Sales and Services Elementary Occupations,102,70,32,38,34,4,64,36,28
B0825STA,29,557,Bijapur,9,91,911,0000,Street Vendors and Related Workers,6,6,0,4,4,0,2,2,0
B0825STA,29,557,Bijapur,9,91,911,9111,Street Food Vendors,2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,9,91,911,9112,"Street Vendors, Non Food Products",4,4,0,4,4,0,0,0,0
B0825STA,29,557,Bijapur,9,91,913,0000,"Domestic and Related Helpers, Cleaners and Launderers",42,14,28,6,4,2,36,10,26
B0825STA,29,557,Bijapur,9,91,913,9131,Domestic Helpers and Cleaners,34,6,28,4,2,2,30,4,26
B0825STA,29,557,Bijapur,9,91,913,9132,"Helpers and Cleaners in Offices, Hotels and Other Establishments",6,6,0,2,2,0,4,4,0
B0825STA,29,557,Bijapur,9,91,913,9133,Hand Launderers and Pressers,2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,9,91,915,0000,"Messengers, Porters, Door Keepers and Related Workers",36,36,0,12,12,0,24,24,0
B0825STA,29,557,Bijapur,9,91,915,9152,"Door Keepers, Watchpersons and Related Workers",36,36,0,12,12,0,24,24,0
B0825STA,29,557,Bijapur,9,91,916,0000,Garbage Collectors and Related Labourers,18,14,4,16,14,2,2,0,2
B0825STA,29,557,Bijapur,9,91,916,9161,Garbage Collectors,14,14,0,14,14,0,0,0,0
B0825STA,29,557,Bijapur,9,91,916,9162,Sweepers and Related Labourers,4,0,4,2,0,2,2,0,2
B0825STA,29,557,Bijapur,9,92,000,0000,"Agricultural, Fishery and Related Labourers",338,184,154,304,154,150,34,30,4
B0825STA,29,557,Bijapur,9,92,920,0000,"Agricultural, Fishery and Related Labourers",338,184,154,304,154,150,34,30,4
B0825STA,29,557,Bijapur,9,92,920,9201,Farm Hands and Labourers,336,184,152,302,154,148,34,30,4
B0825STA,29,557,Bijapur,9,92,920,9202,Forestry Labourers,2,0,2,2,0,2,0,0,0
B0825STA,29,557,Bijapur,9,93,000,0000,"Labourers in Mining, Construction, Manufacturing and Transport",500,396,104,172,130,42,328,266,62
B0825STA,29,557,Bijapur,9,93,931,0000,Mining and Construction Labourers,384,296,88,142,104,38,242,192,50
B0825STA,29,557,Bijapur,9,93,931,9311,Mining and Quarrying Labourers,4,4,0,4,4,0,0,0,0
B0825STA,29,557,Bijapur,9,93,931,9312,"Construction and Maintenance Labourers, Roads, Dams and Similar Constructions",106,74,32,12,8,4,94,66,28
B0825STA,29,557,Bijapur,9,93,931,9313,Building Construction Labourers,274,218,56,126,92,34,148,126,22
B0825STA,29,557,Bijapur,9,93,932,0000,Manufacturing Labourers,24,22,2,10,10,0,14,12,2
B0825STA,29,557,Bijapur,9,93,932,9322,Hand Packers and Other Manufacturing Labourers,24,22,2,10,10,0,14,12,2
B0825STA,29,557,Bijapur,9,93,933,0000,Transport Labourers and Freight Handlers,92,78,14,20,16,4,72,62,10
B0825STA,29,557,Bijapur,9,93,933,9332,Drivers of Animal -drawn Vehicles and Machinery,2,2,0,0,0,0,2,2,0
B0825STA,29,557,Bijapur,9,93,933,9333,Freight Handlers,90,76,14,20,16,4,70,60,10
B0825STA,29,557,Bijapur,X,00,000,0000,Workers not Classified by Occupations,776,382,394,484,242,242,292,140,152
B0825STA,29,557,Bijapur,X,X9,000,0000,Workers not Reporting any Occupations,776,382,394,484,242,242,292,140,152
B0825STA,29,557,Bijapur,X,X9,X92,0000,Workers Reporting Occupations Unidentifiable or Unclassifiable,202,144,58,140,96,44,62,48,14
B0825STA,29,557,Bijapur,X,X9,X92,X921,Workers Reporting Occupations Unidentifiable or Inadequately Described,202,144,58,140,96,44,62,48,14
B0825STA,29,557,Bijapur,X,X9,X99,0000,Workers not Reporting any Occupations,574,238,336,344,146,198,230,92,138
B0825STA,29,557,Bijapur,X,X9,X99,X999,Workers not Reporting any Occupations,574,238,336,344,146,198,230,92,138
B0825STA,29,558,Bidar,0,00,000,0000,Total,20410,16148,4262,15786,12606,3180,4624,3542,1082
B0825STA,29,558,Bidar,1,00,000,0000,"Legislators, Senior Officials and Managers",466,428,38,306,282,24,160,146,14
B0825STA,29,558,Bidar,1,11,000,0000,Legislators and Senior Officials,100,72,28,70,48,22,30,24,6
B0825STA,29,558,Bidar,1,11,111,0000,Legislators,46,28,18,44,28,16,2,0,2
B0825STA,29,558,Bidar,1,11,111,1112,"Elected Officials, State Government",6,4,2,4,4,0,2,0,2
B0825STA,29,558,Bidar,1,11,111,1113,"Elected Officials, Local Bodies",40,24,16,40,24,16,0,0,0
B0825STA,29,558,Bidar,1,11,112,0000,Administrative & Executive Officials,40,32,8,14,10,4,26,22,4
B0825STA,29,558,Bidar,1,11,112,1122,"Administrative and Executive Officials, State Government",40,32,8,14,10,4,26,22,4
B0825STA,29,558,Bidar,1,11,114,0000,Senior Officials of Special- Interest Organisations,14,12,2,12,10,2,2,2,0
B0825STA,29,558,Bidar,1,11,114,1141,Senior Officials of Political Party Organisations,14,12,2,12,10,2,2,2,0
B0825STA,29,558,Bidar,1,12,000,0000,Corporate Managers,364,354,10,236,234,2,128,120,8
B0825STA,29,558,Bidar,1,12,121,0000,Directors and Chief Executives,272,264,8,192,190,2,80,74,6
B0825STA,29,558,Bidar,1,12,121,1211,"Working Proprietors and Directors, Electricity, Gas, Water Supply",4,4,0,2,2,0,2,2,0
B0825STA,29,558,Bidar,1,12,121,1212,"Directors, Financial Institutions",4,2,2,2,0,2,2,2,0
B0825STA,29,558,Bidar,1,12,121,1213,"Working Proprietors and Directors, Mining, Construction",46,46,0,36,36,0,10,10,0
B0825STA,29,558,Bidar,1,12,121,1214,"Working Proprietors and Directors, Manufacturing, Wholesale & Retail Trade",136,134,2,102,102,0,34,32,2
B0825STA,29,558,Bidar,1,12,121,1215,Working Proprietors and Directors and Related Executives in Transport and Communication,12,12,0,10,10,0,2,2,0
B0825STA,29,558,Bidar,1,12,121,1217,"Working Proprietors and Directors, Lodging and Catering Services",38,36,2,26,26,0,12,10,2
B0825STA,29,558,Bidar,1,12,121,1219,"Working Proprietors and Directors, Other Services, N.E.C.",32,30,2,14,14,0,18,16,2
B0825STA,29,558,Bidar,1,12,122,0000,Production and Operations Department Managers,68,68,0,40,40,0,28,28,0
B0825STA,29,558,Bidar,1,12,122,1221,"Production and Operations Department Managers in Agriculture, Hunting, Forestry & Fishing",2,2,0,2,2,0,0,0,0
B0825STA,29,558,Bidar,1,12,122,1222,Production and Operations Department Managers in Manufacturing,12,12,0,10,10,0,2,2,0
B0825STA,29,558,Bidar,1,12,122,1224,Production and Operations Department Managers in Wholesale and Retail Trade,2,2,0,2,2,0,0,0,0
B0825STA,29,558,Bidar,1,12,122,1226,"Production and Operations Department Managers in Transport, Storage and Communication",20,20,0,14,14,0,6,6,0
B0825STA,29,558,Bidar,1,12,122,1227,Production and Operations Department Managers in Business Services,26,26,0,8,8,0,18,18,0
B0825STA,29,558,Bidar,1,12,122,1229,"Production and Operations Department Managers, N.E.C.",6,6,0,4,4,0,2,2,0
B0825STA,29,558,Bidar,1,12,123,0000,Other Department Managers,24,22,2,4,4,0,20,18,2
B0825STA,29,558,Bidar,1,12,123,1231,Finance and Administration Department Managers,2,2,0,0,0,0,2,2,0
B0825STA,29,558,Bidar,1,12,123,1232,Personnel and Industrial Relations Managers,2,2,0,2,2,0,0,0,0
B0825STA,29,558,Bidar,1,12,123,1233,Sales and Marketing Managers,4,4,0,2,2,0,2,2,0
B0825STA,29,558,Bidar,1,12,123,1239,"Other Department Managers, N.E.C.",16,14,2,0,0,0,16,14,2
B0825STA,29,558,Bidar,1,13,000,0000,General Managers,2,2,0,0,0,0,2,2,0
B0825STA,29,558,Bidar,1,13,130,0000,General Managers,2,2,0,0,0,0,2,2,0
B0825STA,29,558,Bidar,1,13,130,1309,"General Managers, N.E.C.",2,2,0,0,0,0,2,2,0
B0825STA,29,558,Bidar,2,00,000,0000,Professionals,592,500,92,372,324,48,220,176,44
B0825STA,29,558,Bidar,2,21,000,0000,"Physical, Mathematical and Engineering Science Professionals",130,124,6,78,76,2,52,48,4
B0825STA,29,558,Bidar,2,21,211,0000,"Physicists, Chemists and Related Professionals",10,10,0,6,6,0,4,4,0
B0825STA,29,558,Bidar,2,21,211,2111,Physicists and Astronomers,2,2,0,2,2,0,0,0,0
B0825STA,29,558,Bidar,2,21,211,2113,Chemists,6,6,0,4,4,0,2,2,0
B0825STA,29,558,Bidar,2,21,211,2119,"Physical Scientists, N.E.C.",2,2,0,0,0,0,2,2,0
B0825STA,29,558,Bidar,2,21,213,0000,Computing Professionals,20,20,0,6,6,0,14,14,0
B0825STA,29,558,Bidar,2,21,213,2131,Computer Systems Designers and Analysts,2,2,0,0,0,0,2,2,0
B0825STA,29,558,Bidar,2,21,213,2132,Computer Programmers,8,8,0,2,2,0,6,6,0
B0825STA,29,558,Bidar,2,21,213,2139,"Computer Professionals, N.E.C.",10,10,0,4,4,0,6,6,0
B0825STA,29,558,Bidar,2,21,214,0000,"Architects, Engineers and Related Professionals",100,94,6,66,64,2,34,30,4
B0825STA,29,558,Bidar,2,21,214,2142,Civil Engineers,20,18,2,8,8,0,12,10,2
B0825STA,29,558,Bidar,2,21,214,2143,Electrical Engineers,14,14,0,10,10,0,4,4,0
B0825STA,29,558,Bidar,2,21,214,2144,Electronics and Telecommunication Engineers,6,6,0,2,2,0,4,4,0
B0825STA,29,558,Bidar,2,21,214,2145,Mechanical Engineers,4,4,0,2,2,0,2,2,0
B0825STA,29,558,Bidar,2,21,214,2147,"Mining Engineers, Metallurgists and Related Professionals",2,2,0,2,2,0,0,0,0
B0825STA,29,558,Bidar,2,21,214,2148,Cartographers and Surveyors,6,6,0,6,6,0,0,0,0
B0825STA,29,558,Bidar,2,21,214,2149,"Architects, Engineers and Related Professionals, N.E.C.",48,44,4,36,34,2,12,10,2
B0825STA,29,558,Bidar,2,22,000,0000,Life Science and Health Professionals,108,96,12,60,54,6,48,42,6
B0825STA,29,558,Bidar,2,22,222,0000,Health Professionals (except Nursing),108,96,12,60,54,6,48,42,6
B0825STA,29,558,Bidar,2,22,222,2221,"Physicians and Surgeons, Allopathic",76,68,8,40,38,2,36,30,6
B0825STA,29,558,Bidar,2,22,222,2222,"Physicians and Surgeons, Ayurvedic",4,4,0,2,2,0,2,2,0
B0825STA,29,558,Bidar,2,22,222,2223,"Physicians and Surgeons, Homeopathic",2,0,2,2,0,2,0,0,0
B0825STA,29,558,Bidar,2,22,222,2226,Veterinarians,14,14,0,10,10,0,4,4,0
B0825STA,29,558,Bidar,2,22,222,2229,"Health Professionals (except Nursing), N.E.C.",12,10,2,6,4,2,6,6,0
B0825STA,29,558,Bidar,2,23,000,0000,Teaching Professionals,186,146,40,106,92,14,80,54,26
B0825STA,29,558,Bidar,2,23,231,0000,"College, University and Higher Education Teaching Professionals",102,80,22,48,44,4,54,36,18
B0825STA,29,558,Bidar,2,23,231,2310,"College, University and Higher Education Teaching Professionals",102,80,22,48,44,4,54,36,18
B0825STA,29,558,Bidar,2,23,232,0000,Secondary Education Teaching Professionals,72,54,18,50,40,10,22,14,8
B0825STA,29,558,Bidar,2,23,232,2320,Senior Secondary and Secondary School Teaching Professionals,72,54,18,50,40,10,22,14,8
B0825STA,29,558,Bidar,2,23,233,0000,Other Teaching Professionals,12,12,0,8,8,0,4,4,0
B0825STA,29,558,Bidar,2,23,233,2339,"Teaching Professionals, N.E.C.",12,12,0,8,8,0,4,4,0
B0825STA,29,558,Bidar,2,24,000,0000,Other Professionals,168,134,34,128,102,26,40,32,8
B0825STA,29,558,Bidar,2,24,241,0000,Business Professionals,36,32,4,22,20,2,14,12,2
B0825STA,29,558,Bidar,2,24,241,2411,Accountants,30,28,2,20,20,0,10,8,2
B0825STA,29,558,Bidar,2,24,241,2412,Personnel and Careers Professionals,2,0,2,2,0,2,0,0,0
B0825STA,29,558,Bidar,2,24,241,2419,"Business Professionals, N.E.C.",4,4,0,0,0,0,4,4,0
B0825STA,29,558,Bidar,2,24,242,0000,Legal Professionals,22,22,0,14,14,0,8,8,0
B0825STA,29,558,Bidar,2,24,242,2421,Lawyers,22,22,0,14,14,0,8,8,0
B0825STA,29,558,Bidar,2,24,243,0000,"Archivists, Librarians and Related Information Professionals",14,12,2,10,10,0,4,2,2
B0825STA,29,558,Bidar,2,24,243,2432,Librarians and Related Information Professionals,14,12,2,10,10,0,4,2,2
B0825STA,29,558,Bidar,2,24,244,0000,Social Science and Related Professionals,42,22,20,34,18,16,8,4,4
