Table Name,State Code,District Code,State/District,Division,Sub-Division,Group,Family,NCO Name,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
B0625SCA,29,000,Karnataka,3,34,347,3474,"Clowns, Magicians, Acrobats and Related Associate Professionals",258,196,62,168,123,45,90,73,17
B0625SCA,29,000,Karnataka,3,34,347,3475,"Athletes, Sports Persons and Related Associate Professionals",1328,1156,172,461,389,72,867,767,100
B0625SCA,29,000,Karnataka,3,34,348,0000,Religious Associate Professionals,129,114,15,96,88,8,33,26,7
B0625SCA,29,000,Karnataka,3,34,348,3480,Religious Associate Professionals,129,114,15,96,88,8,33,26,7
B0625SCA,29,000,Karnataka,4,00,000,0000,Clerks,55888,43689,12199,16177,13846,2331,39711,29843,9868
B0625SCA,29,000,Karnataka,4,41,000,0000,Office Clerks,50672,39603,11069,14473,12272,2201,36199,27331,8868
B0625SCA,29,000,Karnataka,4,41,411,0000,Secretaries and Key Board- Operating Clerks,9125,5944,3181,2557,1916,641,6568,4028,2540
B0625SCA,29,000,Karnataka,4,41,411,4111,Stenographers and Typists,1820,1004,816,329,260,69,1491,744,747
B0625SCA,29,000,Karnataka,4,41,411,4112,Word Processor and Related Operators,4555,2975,1580,1246,926,320,3309,2049,1260
B0625SCA,29,000,Karnataka,4,41,411,4113,Data Entry Operators,945,608,337,129,66,63,816,542,274
B0625SCA,29,000,Karnataka,4,41,411,4114,Calculating Machine Operators,291,215,76,96,78,18,195,137,58
B0625SCA,29,000,Karnataka,4,41,411,4115,Secretaries,1514,1142,372,757,586,171,757,556,201
B0625SCA,29,000,Karnataka,4,41,412,0000,Numerical Clerks,5894,4635,1259,1506,1345,161,4388,3290,1098
B0625SCA,29,000,Karnataka,4,41,412,4121,Accounting and Book Keeping Clerks,5894,4635,1259,1506,1345,161,4388,3290,1098
B0625SCA,29,000,Karnataka,4,41,413,0000,Material Recording & Transport Clerks,1170,1039,131,230,210,20,940,829,111
B0625SCA,29,000,Karnataka,4,41,413,4131,Stock Clerks,957,850,107,167,157,10,790,693,97
B0625SCA,29,000,Karnataka,4,41,413,4132,Production Clerks,8,6,2,8,6,2,0,0,0
B0625SCA,29,000,Karnataka,4,41,413,4133,Transport Clerks,205,183,22,55,47,8,150,136,14
B0625SCA,29,000,Karnataka,4,41,414,0000,"Library, Mail and Related Clerks",2512,2250,262,1221,1114,107,1291,1136,155
B0625SCA,29,000,Karnataka,4,41,414,4141,Library and Filing Clerks,98,49,49,51,17,34,47,32,15
B0625SCA,29,000,Karnataka,4,41,414,4142,Mail Carriers and Sorting Clerks,2409,2196,213,1168,1095,73,1241,1101,140
B0625SCA,29,000,Karnataka,4,41,414,4143,"Coding, Proof- Reading and Related Clerks",3,3,0,0,0,0,3,3,0
B0625SCA,29,000,Karnataka,4,41,414,4144,Scribes and Related Clerks,2,2,0,2,2,0,0,0,0
B0625SCA,29,000,Karnataka,4,41,419,0000,Other Office Clerks,31971,25735,6236,8959,7687,1272,23012,18048,4964
B0625SCA,29,000,Karnataka,4,41,419,4190,Other Office Clerks,31971,25735,6236,8959,7687,1272,23012,18048,4964
B0625SCA,29,000,Karnataka,4,42,000,0000,Customer Services Clerks,5216,4086,1130,1704,1574,130,3512,2512,1000
B0625SCA,29,000,Karnataka,4,42,421,0000,"Cashiers, Tellers and Related Clerks",3648,3254,394,1397,1324,73,2251,1930,321
B0625SCA,29,000,Karnataka,4,42,421,4211,Cashiers and Ticket Clerks,2019,1734,285,379,346,33,1640,1388,252
B0625SCA,29,000,Karnataka,4,42,421,4212,Tellers and Other Counter Clerks,11,11,0,0,0,0,11,11,0
B0625SCA,29,000,Karnataka,4,42,421,4213,Book Makers,6,0,6,6,0,6,0,0,0
B0625SCA,29,000,Karnataka,4,42,421,4214,Pawnbrokers and Money Lenders,85,80,5,24,24,0,61,56,5
B0625SCA,29,000,Karnataka,4,42,421,4215,Debt Collectors and Related Workers,1527,1429,98,988,954,34,539,475,64
B0625SCA,29,000,Karnataka,4,42,422,0000,Client Information Clerks,1568,832,736,307,250,57,1261,582,679
B0625SCA,29,000,Karnataka,4,42,422,4221,Receptionists and Information Clerks,867,306,561,118,76,42,749,230,519
B0625SCA,29,000,Karnataka,4,42,422,4222,Telephone Switch Board Operators,701,526,175,189,174,15,512,352,160
B0625SCA,29,000,Karnataka,5,00,000,0000,Service Workers and Shop & Market Sales Workers,182332,123939,58393,69088,44115,24973,113244,79824,33420
B0625SCA,29,000,Karnataka,5,51,000,0000,Personal and Protective Service Workers,87563,53804,33759,35243,19338,15905,52320,34466,17854
B0625SCA,29,000,Karnataka,5,51,511,0000,"Travel Attendants, Guides and Related Workers",6826,6354,472,3552,3346,206,3274,3008,266
B0625SCA,29,000,Karnataka,5,51,511,5111,Flight Attendants & Travel Stewards,54,35,19,8,6,2,46,29,17
B0625SCA,29,000,Karnataka,5,51,511,5112,Transport Conductors,6186,5759,427,3359,3167,192,2827,2592,235
B0625SCA,29,000,Karnataka,5,51,511,5113,Travel Guides and Ground Hosts,586,560,26,185,173,12,401,387,14
B0625SCA,29,000,Karnataka,5,51,512,0000,House Keeping and Restaurant Services Workers,36009,14653,21356,17317,5643,11674,18692,9010,9682
B0625SCA,29,000,Karnataka,5,51,512,5121,House Keepers and Related Workers,10613,5191,5422,2023,1414,609,8590,3777,4813
B0625SCA,29,000,Karnataka,5,51,512,5122,Cooks,21124,5546,15578,13189,2260,10929,7935,3286,4649
B0625SCA,29,000,Karnataka,5,51,512,5123,Waiters and Bartenders,4272,3916,356,2105,1969,136,2167,1947,220
B0625SCA,29,000,Karnataka,5,51,513,0000,Personal Care Workers,26225,16425,9800,8685,5103,3582,17540,11322,6218
B0625SCA,29,000,Karnataka,5,51,513,5131,Child Care Workers,6738,336,6402,2924,106,2818,3814,230,3584
B0625SCA,29,000,Karnataka,5,51,513,5132,Institution Based Personal Care Workers,19476,16080,3396,5761,4997,764,13715,11083,2632
B0625SCA,29,000,Karnataka,5,51,513,5139,"Personal Care and Related Workers, N.E.C.",11,9,2,0,0,0,11,9,2
B0625SCA,29,000,Karnataka,5,51,514,0000,Other Personal Services Workers,2233,1181,1052,436,270,166,1797,911,886
B0625SCA,29,000,Karnataka,5,51,514,5141,"Hair Dressers, Barbers, Beauticians and Related Workers",2192,1142,1050,430,264,166,1762,878,884
B0625SCA,29,000,Karnataka,5,51,514,5143,Undertakers and Embalmers,35,33,2,0,0,0,35,33,2
B0625SCA,29,000,Karnataka,5,51,514,5149,"Personal Services Workers, N.E.C.",6,6,0,6,6,0,0,0,0
B0625SCA,29,000,Karnataka,5,51,515,0000,"Astrologers, Fortune-tellers and Related Workers",445,405,40,182,180,2,263,225,38
B0625SCA,29,000,Karnataka,5,51,515,5151,Astrologers and Related Workers,436,399,37,182,180,2,254,219,35
B0625SCA,29,000,Karnataka,5,51,515,5152,"Fortune-tellers, Palmists and Related Workers",9,6,3,0,0,0,9,6,3
B0625SCA,29,000,Karnataka,5,51,516,0000,Protective Services Workers,15825,14786,1039,5071,4796,275,10754,9990,764
B0625SCA,29,000,Karnataka,5,51,516,5161,Fire Fighters,462,454,8,178,172,6,284,282,2
B0625SCA,29,000,Karnataka,5,51,516,5162,Police Officers,13676,12756,920,4331,4082,249,9345,8674,671
B0625SCA,29,000,Karnataka,5,51,516,5163,Prison Guards,70,53,17,20,12,8,50,41,9
B0625SCA,29,000,Karnataka,5,51,516,5169,"Protective Services Workers, N.E.C.",1617,1523,94,542,530,12,1075,993,82
B0625SCA,29,000,Karnataka,5,52,000,0000,"Models, Sales Persons and Demonstrators",94769,70135,24634,33845,24777,9068,60924,45358,15566
B0625SCA,29,000,Karnataka,5,52,522,0000,Shop Salespersons and Demons Trators,88526,65302,23224,32248,23500,8748,56278,41802,14476
B0625SCA,29,000,Karnataka,5,52,522,5220,Shop Salespersons and Demonstrators,88526,65302,23224,32248,23500,8748,56278,41802,14476
B0625SCA,29,000,Karnataka,5,52,523,0000,Stall and Market Salespersons,6243,4833,1410,1597,1277,320,4646,3556,1090
B0625SCA,29,000,Karnataka,5,52,523,5230,Stall and Market Salespersons,6243,4833,1410,1597,1277,320,4646,3556,1090
B0625SCA,29,000,Karnataka,6,00,000,0000,Skilled Agricultural and Fishery Workers,45977,33879,12098,35306,25198,10108,10671,8681,1990
B0625SCA,29,000,Karnataka,6,61,000,0000,Market Oriented Skilled Agricultural and Fishery Workers,45975,33877,12098,35304,25196,10108,10671,8681,1990
B0625SCA,29,000,Karnataka,6,61,611,0000,Market Gardners & Crop Growers,13259,9874,3385,7403,5125,2278,5856,4749,1107
B0625SCA,29,000,Karnataka,6,61,611,6111,Field Crop and Vegetable Growers,6809,5545,1264,3497,2680,817,3312,2865,447
B0625SCA,29,000,Karnataka,6,61,611,6112,Tree and Shrub Crop Growers,1028,614,414,982,599,383,46,15,31
B0625SCA,29,000,Karnataka,6,61,611,6113,"Gardeners, Horticultural and Nursery Growers",5422,3715,1707,2924,1846,1078,2498,1869,629
B0625SCA,29,000,Karnataka,6,61,612,0000,Market –oriented Animal Producers and Related Workers,20227,12684,7543,18120,11161,6959,2107,1523,584
B0625SCA,29,000,Karnataka,6,61,612,6121,Dairy and Livestock Producers,17836,11171,6665,16068,9892,6176,1768,1279,489
B0625SCA,29,000,Karnataka,6,61,612,6122,Poultry Producers,1516,924,592,1320,783,537,196,141,55
B0625SCA,29,000,Karnataka,6,61,612,6123,Apiarists and Sericulturists,863,577,286,732,486,246,131,91,40
B0625SCA,29,000,Karnataka,6,61,612,6129,"Market- Oriented Animal Producers and Related Workers, N.E.C.",12,12,0,0,0,0,12,12,0
B0625SCA,29,000,Karnataka,6,61,613,0000,Market- Oriented Crop and Animal Producers,6,6,0,0,0,0,6,6,0
B0625SCA,29,000,Karnataka,6,61,613,6130,Market- Oriented Crop and Animal Producers,6,6,0,0,0,0,6,6,0
B0625SCA,29,000,Karnataka,6,61,614,0000,Forestry and Related Workers,6399,5760,639,4429,4016,413,1970,1744,226
B0625SCA,29,000,Karnataka,6,61,614,6141,Forestry Workers and Loggers,6300,5677,623,4332,3935,397,1968,1742,226
B0625SCA,29,000,Karnataka,6,61,614,6142,Charcoal Burners and Related Workers,99,83,16,97,81,16,2,2,0
B0625SCA,29,000,Karnataka,6,61,615,0000,"Fishery Workers, Hunters and Trappers",6084,5553,531,5352,4894,458,732,659,73
B0625SCA,29,000,Karnataka,6,61,615,6151,Aquatic- Life Cultivation Workers,6,6,0,6,6,0,0,0,0
B0625SCA,29,000,Karnataka,6,61,615,6152,Inland and Coastal Water Fishery Workers,2345,1927,418,2082,1690,392,263,237,26
B0625SCA,29,000,Karnataka,6,61,615,6153,Deep Sea Fishery Workers,3426,3368,58,3078,3042,36,348,326,22
B0625SCA,29,000,Karnataka,6,61,615,6154,Hunters and Trappers,28,28,0,20,20,0,8,8,0
B0625SCA,29,000,Karnataka,6,61,615,6159,"Fishermen, Hunters, Trappers and Related Workers, N.E.C.",279,224,55,166,136,30,113,88,25
B0625SCA,29,000,Karnataka,6,62,000,0000,Subsistence Agricultural and Fishery Workers,2,2,0,2,2,0,0,0,0
B0625SCA,29,000,Karnataka,6,62,620,0000,Subsistence Agricultural and Fishery Workers,2,2,0,2,2,0,0,0,0
B0625SCA,29,000,Karnataka,6,62,620,6200,Subsistence Agricultural and Fishery Workers,2,2,0,2,2,0,0,0,0
B0625SCA,29,000,Karnataka,7,00,000,0000,Craft and Related Trades Workers,400410,292174,108236,194159,133073,61086,206251,159101,47150
B0625SCA,29,000,Karnataka,7,71,000,0000,Extraction and Building Trades Workers,217638,190279,27359,108712,92478,16234,108926,97801,11125
B0625SCA,29,000,Karnataka,7,71,711,0000,"Miners, Shotfirers, Stone Cutters and Carvers",56180,40764,15416,41264,30190,11074,14916,10574,4342
B0625SCA,29,000,Karnataka,7,71,711,7111,Mines and Quarry Workers,39824,28794,11030,30251,21960,8291,9573,6834,2739
B0625SCA,29,000,Karnataka,7,71,711,7113,"Stone Splitters, Cutters and Carvers",16248,11875,4373,10935,8156,2779,5313,3719,1594
B0625SCA,29,000,Karnataka,7,71,711,7119,"Miners, Quarry Workers, Shot Firers and Blasters Stone Splitters, Cutters and Carvers, N.E.C.",108,95,13,78,74,4,30,21,9
B0625SCA,29,000,Karnataka,7,71,712,0000,Building Frame and Related Trades Workers,105983,95817,10166,53315,48720,4595,52668,47097,5571
B0625SCA,29,000,Karnataka,7,71,712,7121,"Builders, Traditional Materials",69,57,12,18,12,6,51,45,6
B0625SCA,29,000,Karnataka,7,71,712,7122,Bricklayer and Stone Masons,87314,78338,8976,46426,42193,4233,40888,36145,4743
B0625SCA,29,000,Karnataka,7,71,712,7123,"Concrete Placers, Concrete Finishers and Related Workers",6928,6123,805,2542,2341,201,4386,3782,604
B0625SCA,29,000,Karnataka,7,71,712,7124,Carpenters and Joiners,11197,10888,309,3980,3874,106,7217,7014,203
B0625SCA,29,000,Karnataka,7,71,712,7129,"Building Frame and Related Trades Workers, N.E.C.",475,411,64,349,300,49,126,111,15
B0625SCA,29,000,Karnataka,7,71,713,0000,Building Finishers and Related Trades Workers,22616,21843,773,6295,6125,170,16321,15718,603
B0625SCA,29,000,Karnataka,7,71,713,7131,Roofers,189,177,12,66,66,0,123,111,12
B0625SCA,29,000,Karnataka,7,71,713,7132,Floor Layers and Tile Setters,3653,3541,112,801,767,34,2852,2774,78
B0625SCA,29,000,Karnataka,7,71,713,7133,Plasterers,1226,1183,43,771,769,2,455,414,41
B0625SCA,29,000,Karnataka,7,71,713,7134,Insulation Workers,44,38,6,24,24,0,20,14,6
B0625SCA,29,000,Karnataka,7,71,713,7135,Glaziers,144,142,2,16,16,0,128,126,2
B0625SCA,29,000,Karnataka,7,71,713,7136,Plumbers and Pipe Fitters,5754,5550,204,1178,1134,44,4576,4416,160
B0625SCA,29,000,Karnataka,7,71,713,7137,Building and Related Electricians,10326,9953,373,2854,2782,72,7472,7171,301
B0625SCA,29,000,Karnataka,7,71,713,7138,Supervisors in Building Finishing and Related Trades Workers,1280,1259,21,585,567,18,695,692,3
B0625SCA,29,000,Karnataka,7,71,714,0000,"Painters, Building Structure Cleaners and Related Trades Workers",32859,31855,1004,7838,7443,395,25021,24412,609
B0625SCA,29,000,Karnataka,7,71,714,7141,Painters and Related Workers,28362,27420,942,6646,6263,383,21716,21157,559
B0625SCA,29,000,Karnataka,7,71,714,7142,Varnishers and Related Painters,4488,4429,59,1192,1180,12,3296,3249,47
B0625SCA,29,000,Karnataka,7,71,714,7143,Building Structure Cleaners,9,6,3,0,0,0,9,6,3
B0625SCA,29,000,Karnataka,7,72,000,0000,"Metal, Machinery and Related Trades Workers",45504,43679,1825,13836,13341,495,31668,30338,1330
B0625SCA,29,000,Karnataka,7,72,721,0000,"Metal Moulders, Welders, Sheet Metal Workers, Structural Metal Preparers and Related Trades Workers",14161,13649,512,2775,2684,91,11386,10965,421
B0625SCA,29,000,Karnataka,7,72,721,7211,Metal Moulders and Core Makers,288,273,15,55,53,2,233,220,13
B0625SCA,29,000,Karnataka,7,72,721,7212,Welders and Flame Cutters,7309,7097,212,1456,1408,48,5853,5689,164
B0625SCA,29,000,Karnataka,7,72,721,7213,Sheet Metal Workers,858,764,94,96,83,13,762,681,81
B0625SCA,29,000,Karnataka,7,72,721,7214,Structural Metal Preparers and Erectors,5380,5236,144,1063,1049,14,4317,4187,130
B0625SCA,29,000,Karnataka,7,72,721,7215,Riggers and Cable Splicers,11,11,0,2,2,0,9,9,0
B0625SCA,29,000,Karnataka,7,72,721,7216,Underwater Workers,38,6,32,8,0,8,30,6,24
B0625SCA,29,000,Karnataka,7,72,721,7218,"Supervisors, Foremen and Related Workers in Metal Moulding, Welding, Sheet Metal Work, Structural",277,262,15,95,89,6,182,173,9
B0625SCA,29,000,Karnataka,7,72,722,0000,"Blacksmith, Tool Makers and Related Trades Workers",2115,1870,245,1048,928,120,1067,942,125
B0625SCA,29,000,Karnataka,7,72,722,7221,"Blacksmiths, Hammersmiths and Forging Press Workers",1038,935,103,595,537,58,443,398,45
B0625SCA,29,000,Karnataka,7,72,722,7222,Tool Makers and Related Workers,412,370,42,170,154,16,242,216,26
B0625SCA,29,000,Karnataka,7,72,722,7223,Machine Tool Setters and Setter Operators,5,5,0,0,0,0,5,5,0
B0625SCA,29,000,Karnataka,7,72,722,7224,"Metal Wheel Grinders, Polishers and Tool Sharpeners",595,503,92,237,193,44,358,310,48
B0625SCA,29,000,Karnataka,7,72,722,7228,"Supervisors, Foremen and Related Workers in Black Smithy, Toolmaking & Related Trades",40,32,8,28,26,2,12,6,6
B0625SCA,29,000,Karnataka,7,72,722,7229,"Blacksmiths, Tool Makers and Related Workers, N.E.C.",25,25,0,18,18,0,7,7,0
B0625SCA,29,000,Karnataka,7,72,723,0000,Machinery Mechanics and Fitters,19849,19229,620,6483,6314,169,13366,12915,451
B0625SCA,29,000,Karnataka,7,72,723,7231,Motor Vehicle Mechanics and Fitters,13044,12651,393,4708,4590,118,8336,8061,275
B0625SCA,29,000,Karnataka,7,72,723,7232,Aircraft Engine Mechanics and Fitters,184,163,21,16,14,2,168,149,19
B0625SCA,29,000,Karnataka,7,72,723,7233,Agricultural or Industrial Machinery Mechanics and Fitters,6505,6305,200,1723,1674,49,4782,4631,151
B0625SCA,29,000,Karnataka,7,72,723,7238,"Supervisors, Foremen and Related Workers in Machinery Repair and Fitting",116,110,6,36,36,0,80,74,6
B0625SCA,29,000,Karnataka,7,72,724,0000,Electrical and Electronic Equipment Mechanics and Fitters,9379,8931,448,3530,3415,115,5849,5516,333
B0625SCA,29,000,Karnataka,7,72,724,7241,Electrical Mechanics and Fitters,509,471,38,199,181,18,310,290,20
B0625SCA,29,000,Karnataka,7,72,724,7242,Electronic Fitters,52,49,3,21,21,0,31,28,3
B0625SCA,29,000,Karnataka,7,72,724,7243,Electronic Mechanics and Servicers,2331,2215,116,666,648,18,1665,1567,98
B0625SCA,29,000,Karnataka,7,72,724,7244,Telegraph and Telephone Installers and Servicers,1116,1050,66,274,264,10,842,786,56
B0625SCA,29,000,Karnataka,7,72,724,7245,"Electrical Line Installers, Repairers and Cable Jointers",4907,4740,167,2246,2198,48,2661,2542,119
B0625SCA,29,000,Karnataka,7,72,724,7248,"Supervisors and Foremen, Electrical and Electronic Equipment Mechanics and Fitters",311,279,32,77,77,0,234,202,32
B0625SCA,29,000,Karnataka,7,72,724,7249,"Electrical and Electronic Equipment Mechanics and Fitters and Related Workers, N.E.C.",153,127,26,47,26,21,106,101,5
B0625SCA,29,000,Karnataka,7,73,000,0000,"Precision, Handicraft, Printing and Related Trades Workers",5349,4071,1278,2596,1933,663,2753,2138,615
B0625SCA,29,000,Karnataka,7,73,731,0000,Precision Workers in Metal and Related Materials,1205,1043,162,523,450,73,682,593,89
B0625SCA,29,000,Karnataka,7,73,731,7311,Precision Instrument Makers and Repairers,428,347,81,144,116,28,284,231,53
B0625SCA,29,000,Karnataka,7,73,731,7312,Musical Instrument Makers and Tuners,331,321,10,202,196,6,129,125,4
B0625SCA,29,000,Karnataka,7,73,731,7313,Jewellery and Precision Metal Workers,428,357,71,171,132,39,257,225,32
B0625SCA,29,000,Karnataka,7,73,731,7318,"Supervisors, Foremen and Related Workers In",18,18,0,6,6,0,12,12,0
B0625SCA,29,000,Karnataka,7,73,732,0000,"Potters, Glass Makers and Related Trades Workers",2476,1861,615,1790,1304,486,686,557,129
B0625SCA,29,000,Karnataka,7,73,732,7321,"Abrasive Wheel Formers, Potters and Related Workers",1122,760,362,919,605,314,203,155,48
B0625SCA,29,000,Karnataka,7,73,732,7322,"Glass Makers, Cutters, Grinders and Finishers",306,266,40,73,60,13,233,206,27
B0625SCA,29,000,Karnataka,7,73,732,7323,Glass Engravers and Etchers,54,54,0,21,21,0,33,33,0
B0625SCA,29,000,Karnataka,7,73,732,7324,"Glass, Ceramics and Related Decorative Painters",11,11,0,6,6,0,5,5,0
B0625SCA,29,000,Karnataka,7,73,732,7329,"Glass Makers, Potters and Related Workers, N.E.C.",983,770,213,771,612,159,212,158,54
B0625SCA,29,000,Karnataka,7,73,733,0000,"Handicraft Workers in Wood, Textile, Leather and Related Materials",385,227,158,124,68,56,261,159,102
B0625SCA,29,000,Karnataka,7,73,733,7331,Handicraft Workers in Wood and Related Materials,110,70,40,24,18,6,86,52,34
B0625SCA,29,000,Karnataka,7,73,733,7332,"Handicraft Workers in Textiles, Leather and Related Materials",275,157,118,100,50,50,175,107,68
B0625SCA,29,000,Karnataka,7,73,734,0000,Printing and Related Trades Workers,1283,940,343,159,111,48,1124,829,295
B0625SCA,29,000,Karnataka,7,73,734,7341,"Compositors, Type Setters and Related Workers",154,130,24,21,21,0,133,109,24
B0625SCA,29,000,Karnataka,7,73,734,7343,Printing Engravers and Etchers,50,48,2,6,6,0,44,42,2
B0625SCA,29,000,Karnataka,7,73,734,7344,Photographic and Related Workers,25,17,8,6,6,0,19,11,8
B0625SCA,29,000,Karnataka,7,73,734,7345,Book Binders and Related Workers,787,555,232,51,29,22,736,526,210
B0625SCA,29,000,Karnataka,7,73,734,7346,"Silk Screen, Block and Textile Printers",246,172,74,69,43,26,177,129,48
